open,high,low,vol,amount,return_daily,macd,roc,middleboll,upboll,downboll,cci,rsi,wr,k,d,j,alpha,beta,var_e,y_primary,y_label,trade_date,FirstTime,close
-0.6012071387987402,-0.6224575379009153,-0.687044189816262,-0.2628424506481877,-0.32331574913793526,-0.4826081526030341,0.22407311761126195,1.1844091199267073,-0.6915756055915385,-0.6359885815520867,-0.751512184840033,0.1411194965157398,0.803550442290586,-0.08673735626297843,0.7531894440034904,1.123990819964422,0.17470864324505758,0.7010856939686022,-0.6646739619977408,1.1539913405240398,-1.0,1.0,2000-04-12,2000-04-17,3.6199
-0.6157126125933768,-0.5675510586411451,-0.6033784012174411,0.5791614987633673,0.28200002998733775,1.1521884609251483,0.21967229837879915,0.5140447208133743,-0.6793600143351017,-0.6302985360607221,-0.7313546065324278,0.6631954839492509,1.0991070128338687,-0.7599965000292045,0.8221091508896745,1.058095956047531,0.3899033491555091,1.7146295321401752,-1.3070033233390406,0.8195995314237077,1.0,0.0,2000-04-13,2000-04-21,3.7385
-0.5721349866786881,-0.5498556552710128,-0.5792187296782311,0.45480061847052217,0.20764284737206046,-0.5876991536083807,0.13072411120122626,0.19941697875774866,-0.6695134888210151,-0.6273244864329803,-0.7131042150855635,0.6195187427434361,0.8456807589182701,-0.4233669281460902,0.7257057661352019,0.9779870461223803,0.29227730633962484,0.9080336420887002,-1.1651595698209272,1.0273896512541667,1.0,0.0,2000-04-14,2000-05-10,3.6792
-0.5975654692173864,-0.6100438991117499,-0.642422435896891,0.39954592107477543,0.11972634665802818,-1.7512501140073788,-0.1154957615156848,0.008673521179921744,-0.6631314530922718,-0.6306072741202476,-0.6948057036239194,-0.06898298664119729,0.1770925927557471,0.5870894596312113,0.20423551120902633,0.7288797545961129,-0.45328677347368046,0.723132353014622,-1.2115896520188159,1.030685938669613,1.0,1.0,2000-04-17,2000-05-10,3.5012
-0.6520375016107471,-0.6578483446411801,-0.6535778743767336,-0.40816331309639936,-0.4317694678661588,0.04016322114164163,-0.27880271253479966,0.058922453489300974,-0.6580261317810989,-0.6323826021207739,-0.6812240989320776,-0.3284202272414135,0.19574348065478786,0.6233274900932205,-0.1288235135068644,0.43781528499583255,-0.77368783252947,0.8000744075175145,-1.2193274455251588,0.9680575888520689,-1.0,1.0,2000-04-18,2000-05-10,3.5071
-0.646590298371411,-0.6454645463298734,-0.6368447166569695,-0.2860395926547734,-0.34723741832332156,0.10127845087168312,-0.3754432514647164,0.37091705469686925,-0.6527379837362419,-0.6352076315040064,-0.6659317043907027,-0.2041775180628802,0.23608616486975104,0.5537481450496796,-0.3214399885080722,0.17148571915011399,-0.8432921327132812,0.8837708825521341,-1.2369608131855652,0.9767457013417415,-1.0,1.0,2000-04-19,2000-05-10,3.519
-0.646590298371411,-0.6543271682538687,-0.6349959220774449,-0.39772113317113106,-0.4226524926005524,-0.2621210064692427,-0.4570822672549754,0.0931922342628035,-0.6470857185831254,-0.6422562947240003,-0.6445836097648769,-0.3077529399442325,0.13992202727534528,0.6929068351367587,-0.5086967214331705,-0.07634246580181678,-0.9240523242435,0.5681492787256734,-1.152518664439573,1.0052463710238126,-1.0,1.0,2000-04-20,2000-04-26,3.4952
-0.6520375016107471,-0.66139936150635,-0.6647333128565764,-0.1759839316922596,-0.28454007382991997,-0.8698382557286248,-0.5782670456765027,-0.4165143033938884,-0.6425273411138953,-0.6531125397577926,-0.6209455872165298,-0.6428665554092627,-0.1861306162952093,1.1782081493059866,-0.8365051770095012,-0.3645837238850357,-1.2373183366168201,0.7038487102857062,-1.1640475666444614,1.0114293843369866,-1.0,1.0,2000-04-21,2000-04-26,3.4122
-0.6811096537307991,-0.6861967986068224,-0.6814664705763406,-0.3738055792686608,-0.4181953398085083,-0.3315733840488742,-0.6677101367028099,-0.5445664957543941,-0.6397926219041786,-0.6604632425389968,-0.6057242552135258,-0.8837353537892672,-0.2986615659299435,1.348322513876133,-1.1292277963102675,-0.6665997493385881,-1.4643729482156302,0.2736299513547737,-1.346296828338285,1.1656475673367184,-1.0,1.0,2000-04-24,2000-05-10,3.3825
-0.6883623906281175,-0.6454645463298734,-0.6851953952367376,-0.1518100015816204,-0.26485862342622857,1.612127080919266,-0.5622720443487808,-0.2973319716954385,-0.6396097951704953,-0.6603421526460406,-0.6054671743124386,-0.4769107977304032,0.3176538869182818,0.4369143785059834,-0.9484440484192549,-0.8000978566507292,-0.9463495938023141,0.2255254235016665,-1.3564449415417588,0.3291240820203187,-1.0,1.0,2000-04-25,2000-05-09,3.5368
-0.6356958918927388,-0.6047322940529243,-0.6182627643576808,0.6732230422543477,0.32701392216805414,0.8802829394271474,-0.398809584146624,-0.6289637590172615,-0.6388800245948686,-0.6590710908447666,-0.6054190806135384,0.2809783168947919,0.61587798451975,-0.07171615626262251,-0.6033648733800182,-0.7595926388525156,-0.30619081161880496,0.11052891822697569,-1.1920096157857596,0.49065758873420506,-1.0,1.0,2000-04-26,2000-05-10,3.6258
-0.6066543420380762,-0.6206671092294012,-0.6517290797972091,-0.11316070195478248,-0.22634229246539986,-1.660292904420865,-0.4408374636013962,-0.6243849045839219,-0.6390628513285521,-0.6590024377816902,-0.6059117552014108,-0.287199571958674,-0.0394709639075573,0.919942523127337,-0.6403590977086975,-0.7464726361905554,-0.39543395112093577,0.11065077736842197,-1.0418170802275553,0.38560167266219164,-1.0,1.0,2000-04-27,2000-05-10,3.4596
-0.664768044012791,-0.6702619834303456,-0.6684622375169733,-0.4848191227590206,-0.48433804762940474,0.10296019314177206,-0.44498189313910436,-0.47250708825099774,-0.6388800245948686,-0.6590710908447666,-0.6054190806135384,-0.6662393364078717,0.00444771000091007,0.45595377147902727,-0.6211096053148174,-0.7305018707987172,-0.3759106877384613,0.20230195181778873,-1.049117897420135,0.3855512792998392,-1.0,1.0,2000-04-28,2000-05-10,3.4715
-0.6520375016107471,-0.6596387733126944,-0.6591555936166551,-0.620876252865564,-0.5732300286073254,-0.02012902832856909,-0.4350715581266282,-0.7679432874732498,-0.6372391930690386,-0.6610528538060565,-0.599301817117463,-0.4440605777100329,0.00444771000091007,0.45595377147902727,-0.608276610385589,-0.7150386292371544,-0.3685807012196624,-0.07489265924956327,-0.9083357760848477,0.36148008286586736,-1.0,1.0,2000-05-08,2000-05-11,3.4715
-0.6611263744314372,-0.6667109665651756,-0.683346600657213,-0.5614560268454344,-0.5376693615340882,-0.9982947397630797,-0.5030359631677438,-0.8730834982418294,-0.6381502540192421,-0.6597433940194837,-0.6029580144963953,-0.8252086301785573,-0.3650903431424483,1.2840880350023047,-0.949912716345491,-0.8329416161977073,-0.9105045073762681,0.0837622120102278,-0.4559315844477605,0.45646738213794535,-1.0,1.0,2000-05-09,2000-05-24,3.3766
-0.6920040602094714,-0.7109942357072946,-0.727968354576584,-0.267430203807871,-0.36640657878521526,-1.9074374546230883,-0.691541702199005,-0.9139653784388782,-0.6433477568768105,-0.6514027360208953,-0.6248968663039144,-1.6770168055891046,-0.9283020154936699,1.6602639986893075,-1.3367428778191286,-1.0567161934981162,-1.417545788597433,0.013449271849282128,-0.3730568345051314,0.462988760930407,-1.0,0.0,2000-05-10,2000-05-22,3.1985
-0.7446705589448499,-0.7481754711190736,-0.763283464595637,-0.450871009749111,-0.48517033188881364,-1.2808990046388802,-0.8840758822553977,-1.2409448189360954,-0.6505502083684688,-0.6406171044810736,-0.6543395651277913,-1.9244114888471393,-1.2162148624737321,1.6669422730258947,-1.597453680293402,-1.3037407919457218,-1.6456983521803934,-0.3961221612185471,-0.44401208396270453,0.4530485055947913,-1.0,0.0,2000-05-11,2000-05-23,3.0858
-0.7791593120388487,-0.7694218913543761,-0.763283464595637,-0.5863105576995431,-0.5685395303863665,0.1862601081368169,-0.947116838348644,-1.2207187221345677,-0.6584824304357538,-0.6367248491573057,-0.6768494303532477,-1.6415604372634287,-1.1287732005058213,1.5714582062031524,-1.7308837306278488,-1.5184985088985001,-1.6581862810618624,-0.4570627226033123,-0.4524564095359476,0.48108287820946866,-1.0,0.0,2000-05-12,2000-05-19,3.1036
-0.7700704392181587,-0.7818056896656829,-0.7912033962965918,-0.6460962915263507,-0.6058427414749227,-1.0462065035854013,-1.0216849662790877,-1.4096714459860753,-0.6712465018932406,-0.6440453875427401,-0.696204808030611,-1.6210398395581782,-1.3529721518194848,1.5863795461160235,-1.8261468538939098,-1.6974213947847143,-1.6368858679131917,0.10895504632156729,-0.08547787711706789,0.14239087481074517,-1.0,0.0,2000-05-15,2000-05-22,3.0146
-0.7973370576802284,-0.795979916648504,-0.780047957816749,-0.7202250558359047,-0.6486918144869677,0.5424674336418303,-0.9718655402771991,-1.0710442756112386,-0.6805460835653842,-0.6470105945808259,-0.7132473073978004,-1.273093084955898,-1.1062415730644468,1.3628986234551728,-1.7840459726409108,-1.8009033775129015,-1.4307864184802421,0.021398151459601607,0.08294355296103424,-0.08644031781898685,-1.0,0.0,2000-05-16,2000-05-22,3.062
-0.7773537783808665,-0.7782845132783716,-0.7818967523962734,-0.6116944446874615,-0.5849686783860609,-0.08908046140221658,-0.8934727903265588,-1.0114678339635428,-0.6892080762082958,-0.6501768538350521,-0.728619295547423,-0.9894842340598023,-1.1230967687732143,1.3666271395024594,-1.7354436779220586,-1.8516515245582017,-1.2739792727167691,-0.03511574380447276,-0.007331244622771204,0.06512249297037655,-1.0,0.0,2000-05-17,2000-05-24,3.0561
-0.7646232359788225,-0.7517264879842436,-0.7614346700161125,-0.43899830789080957,-0.4772798692334286,1.5780628545123574,-0.6683097515883728,-1.0194592241904046,-0.6975950605711293,-0.6646751899738222,-0.72930799000509,-0.5193904611910337,-0.43665495457087733,0.42994189222509016,-1.3401664021442663,-1.7371409388367878,-0.6211074423709163,0.30728785108224227,0.13269157932766873,0.005147294763516406,-1.0,0.0,2000-05-19,2000-05-24,3.1926
-0.7428344230214783,-0.728689639077427,-0.727968354576584,-0.254290828343668,-0.35623604146764837,0.6444812041104183,-0.43240984762054613,-1.075805843257923,-0.7041599230335556,-0.6778722751680335,-0.7275517559044461,-0.12762346239814656,-0.17576000163275196,0.05714248230489104,-0.8878587434965258,-1.4910550656862849,-0.009864377894044358,0.010914485434762264,0.01148886070960707,0.0995827943807378,-1.0,0.0,2000-05-22,2000-05-26,3.2519
-0.7246872796454878,-0.6720225716240013,-0.7075062721964231,0.034926676478458034,-0.15533132440016895,1.3519937553118881,-0.14100619883737658,-0.30738050842992376,-0.7060742264803572,-0.6815726546597269,-0.727223242551266,0.5116780491396978,0.3132026147315477,-0.8356310192915491,-0.2025664839517632,-1.0698160886374433,0.8591008099099068,-0.0019439560857436526,-0.17790641842105293,0.2314742649023301,-1.0,0.0,2000-05-23,2000-05-26,3.3766
-0.6883623906281175,-0.6224575379009153,-0.6758887513364192,1.3148215820078117,0.7344380668201047,2.0547473337065103,0.2356399394112191,0.20784109416778196,-0.705070983983759,-0.6786291280894986,-0.7286423232377818,1.1185943492607016,0.9130354796231035,-1.284300407418792,0.40664984919591396,-0.5603587320319817,1.472250456283891,0.07763675626211379,-0.1977661195287124,0.23941135649806183,1.0,1.0,2000-05-24,2000-05-26,3.5724
-0.6157126125933768,-0.6224575379009153,-0.6368447166569695,1.0661250288570647,0.574003525285858,-0.13931803900232095,0.454398546276603,0.17455325542402525,-0.7044333949545273,-0.6767946823563692,-0.7294991810268908,1.1680275812460015,0.8595116572428165,-1.2232680595269432,0.7869854476366248,-0.0779852376629458,1.6610591636089824,-0.3286407357083259,-0.750524822873645,1.2716668056209828,1.0,0.0,2000-05-25,2000-06-22,3.5605
-0.6066543420380762,-0.5480652265994985,-0.6015296066379167,4.267456662940614,2.9770100936677384,3.558546958919891,0.9002288324841834,1.4785884077985123,-0.6979591776793889,-0.650570768980003,-0.7476321353764855,1.6657341248724973,1.635635009819294,-1.771020559934469,1.2721694886121813,0.42568067516854013,2.033765432841741,-0.45726786551592064,-0.6974601726151202,1.3303753681441681,1.0,0.0,2000-05-26,2000-06-09,3.9166
-0.4885908021652752,-0.4595285287931191,-0.4787884478582981,5.19820338707011,3.9742039965062483,0.9556035240768767,1.233630745372751,2.4300345049899796,-0.6885689508199572,-0.6181559915018903,-0.7669535895750332,2.0374936572107343,1.80394419575404,-1.2320599647947352,1.36204155498874,0.7951858278506535,1.776728369468253,-0.5590293471512577,-0.6611315251229839,1.3921123264782196,1.0,0.0,2000-05-29,2000-06-23,4.0234
-0.4885908021652752,-0.49670976420489826,-0.5234102017776692,1.56957422140369,1.091148533000902,-1.3399031110937039,1.2414855486479464,2.409156376813783,-0.6810023822200386,-0.5999770428670143,-0.7726632221017502,1.4266753156987315,1.194155682703057,-0.7869748228430562,1.2394188261825576,0.9955037993880644,1.2957762758500329,-0.5961213660226783,-0.6692983439357748,1.6847667712020082,-1.0,1.0,2000-05-30,2000-06-08,3.875
-0.5430934368240256,-0.48077494902842155,-0.5234102017776692,1.0944392801571434,0.7481809717203273,2.00765855014402,1.3806559570257213,3.026322127685855,-0.6724325711235217,-0.5723254982420583,-0.7878987318362406,1.3780041871344098,1.5715083795196458,-1.4257464570886191,1.4193303815724416,1.1965677003181192,1.4170993260639724,-0.3045459023503911,-0.631194464400721,1.4570458123854582,-1.0,1.0,2000-05-31,2000-06-09,4.0946
-0.4577437186526305,-0.4772537726411102,-0.48063724243782263,0.3916938050899328,0.23084218029910195,-0.4867946174030427,1.340494566636169,3.2325418374118136,-0.6660505353947783,-0.5532548965077411,-0.7973552292354661,1.243882051596734,1.3680230657207624,-1.2414239008325842,1.4463505822142084,1.340750648801106,1.300756183049874,-0.12362329736158192,-0.6152586930524043,1.3807637218503683,-1.0,0.0,2000-06-01,2000-06-08,4.0412
-0.4795325316099749,-0.48077494902842155,-0.4750595231979013,0.2705720801873036,0.14112783560840098,0.13748958230423697,1.252504501045677,3.087476669120386,-0.6568415989099232,-0.5316635157850086,-0.8036418581438454,1.0685142518142776,1.4000832723555028,-1.2465166521100097,1.474790974253324,1.4475459426251904,1.2313817970952323,-0.10968792981757582,-0.634749772195602,1.2569867378628108,-1.0,1.0,2000-06-02,2000-06-26,4.059
-0.4795325316099749,-0.4152751001288588,-0.5010993248179837,0.9718303165928587,0.7024319386900104,-0.8576008970824455,1.0324907512679442,2.810463888182008,-0.6492750303100048,-0.5169857339013617,-0.8050042790521802,0.9570913295079364,1.0201847127721642,-0.5211177334983047,1.1489814976907768,1.3964705292136361,0.6421190384617174,-0.038703069167183475,-0.7129883488029501,1.3131145689285166,-1.0,0.0,2000-06-05,2000-06-23,3.964
-0.5104102173880091,-0.512644579381375,-0.5476012088182272,0.49323565490034194,0.2617366403184109,-0.7160840741419806,0.7553817858375337,2.0374213969853097,-0.6428929945812616,-0.5066333280702506,-0.8036358585841118,0.430439154097941,0.7286019938502513,-0.128594514567993,0.7204302590897028,1.201590262218079,0.017788710550130715,0.03493746668451078,-0.716832098999021,1.3092091420650083,-1.0,0.0,2000-06-06,2000-06-23,3.8869
-0.5285573607639995,-0.5356814282881917,-0.5197126126186202,-0.147077305671013,-0.20444880817718966,0.03418766882026168,0.5316838912900363,1.8394481968983374,-0.634962308873083,-0.49635460944197246,-0.7987247580755769,0.31731309774475813,0.7438189092117518,0.08112488213042514,0.3292786515200225,0.924875712835881,-0.4353707647333382,0.23990137603434158,-0.7856532376075281,1.3128846222303883,-1.0,0.0,2000-06-07,2000-06-23,3.8928
-0.5321990303453534,-0.5480652265994985,-0.5531789280581486,0.07367050398633337,-0.05875877827521061,-0.9466616738963057,0.2537736142541673,1.1202492791342162,-0.6258440175755163,-0.4915893291599695,-0.7843213213945596,0.028959420926661667,0.35668301137053615,0.810679010895521,-0.4002951540275449,0.4665993005328086,-1.3488951578747939,0.507094083588536,-1.0127839318510532,1.113104089237544,-1.0,0.0,2000-06-08,2000-06-13,3.792
-0.5794183258413959,-0.5799348569524521,-0.5643343665379914,-0.2810737279709403,-0.31920268341960045,-0.3560481013412327,0.015888330554971606,0.4257590789270367,-0.6155411934067747,-0.4915027367332357,-0.7614688612009262,-0.19114716969758921,0.22515271291724565,1.4754377120387114,-0.8921740572068455,-0.023514390089698054,-1.7509476651910725,0.859391350457911,-1.1505747431042552,0.9905691153695503,-1.0,0.0,2000-06-09,2000-06-13,3.7564
-0.5794183258413959,-0.583485873817622,-0.5754898050178342,-0.4282788461811648,-0.4256365646820254,0.31897462047213526,-0.11893470598443663,0.55698104605539,-0.6049648973170612,-0.4922326595980165,-0.7369931418870798,-0.270191143074991,0.3440576404895394,1.1250682757489383,-1.0719333217539946,-0.41771828420252155,-1.643958994215969,0.9761358947154051,-1.1277621978251815,1.338383083744775,-1.0,0.0,2000-06-12,2000-06-26,3.792
-0.5594350465420338,-0.5038117979352382,-0.5401433594974335,0.2431779002626559,0.08907331731313643,2.3870166681755767,0.020236267602393724,0.24915548225352988,-0.5891019895415973,-0.49087582390534545,-0.7033271563799941,0.1467311545912967,1.0502929105962342,-0.17196870104677542,-0.6432974678038651,-0.5196591337935642,-0.6690528983682666,1.1245596187144515,-1.1800730318229695,1.355907316014555,-1.0,0.0,2000-06-13,2000-06-23,4.0471
-0.4831435989259393,-0.5020213692637239,-0.510405968718302,-0.01677377259028128,-0.09346746880398113,-1.1739115708608803,-0.031152411264775855,-0.3321770872936314,-0.5759722646167441,-0.49733030339352274,-0.6660532117828597,0.06575723718444963,0.5515253307558959,0.49154884294319295,-0.6381205335074139,-0.5856768606311569,-0.5807956681497192,0.991543337801355,-1.194584759843676,1.4673235061038856,-1.0,0.0,2000-06-14,2000-06-26,3.9166
-0.5249156911826457,-0.48077494902842155,-0.5010993248179837,0.40788328018227693,0.24050827907891723,1.334711169855442,0.05744088737865588,0.40148651338722074,-0.5604734739495407,-0.5051511496384292,-0.6218032288607068,0.2817320957557376,0.9132740173536646,-0.2624714771618788,-0.31581821916644226,-0.508732597264196,-0.029064085860882584,0.8479874958964633,-1.1437099888771272,1.5281304738303894,-1.0,0.0,2000-06-15,2000-06-26,4.0649
-0.4795325316099749,-0.4683911507171147,-0.48994388633814095,0.34399503631844475,0.19938465131146613,-0.8035704539370341,0.010546456631075169,-0.3559169998109409,-0.5484391730676804,-0.5156866068403743,-0.5819033190612216,0.3348814477578225,0.5905851619680621,0.19004240341365108,-0.06718618764471372,-0.36412788845478017,0.2959173481174496,0.6758115282407547,-1.127497870843587,1.4154761483195755,-1.0,0.0,2000-06-16,2000-06-23,3.9759
-0.5104102173880091,-0.49850019287641256,-0.5197126126186202,-0.20107163131959396,-0.2333831595075091,-0.5538138359536093,-0.09149035270384018,-0.3738142831278998,-0.5382269940862272,-0.5314764411631414,-0.5395399523407337,0.03817212266133347,0.3833026977065737,0.06559009889628059,-0.07392204710408176,-0.27025263418094697,0.17166539852217888,0.16339045998055982,-1.1069691817775995,1.5168527025661867,-1.0,0.0,2000-06-19,2000-06-23,3.9166
-0.5285573607639995,-0.5516162434646684,-0.5476012088182272,-0.3462286454406741,-0.35939815901668637,-1.050643440638402,-0.27178344990293685,-0.6849508549809897,-0.531663667982907,-0.5471353663728,-0.5054706444667225,-0.4761607710866081,0.011927243405280192,0.8415065120652252,-0.40652280080971726,-0.3324900897979414,-0.4179598180056612,0.27210139693050805,-1.0817687883094524,1.4155839407984978,-1.0,0.0,2000-06-20,2000-06-23,3.8038
-0.561240580200016,-0.5569278485234941,-0.5476012088182272,-0.5658043093731563,-0.5180509916347454,0.7615948732593795,-0.3106963094134347,-0.2632821075906284,-0.5268318185927054,-0.554191460903687,-0.4859416299552885,-0.4040742665184019,0.2635861673942154,0.26988723959767913,-0.38653716836090946,-0.366481365646987,-0.33798709904958946,0.21350161307631446,-1.1260908489843333,1.142514269522741,-1.0,0.0,2000-06-21,2000-06-23,3.8869
-0.5321990303453534,-0.5427536215406729,-0.5234102017776692,-0.5683691658786386,-0.5163280194407038,-0.1296927481373437,-0.3457062397491112,-0.10413651830493463,-0.5219999692025038,-0.5658597122634376,-0.4606859468282561,-0.11032141238024457,0.2219152804356193,0.3517436697103588,-0.40782787395105996,-0.3971323552868959,-0.3442493962165639,-0.010799144823874533,-1.0963951804271392,2.0259589694851305,-1.0,0.0,2000-06-22,2000-06-29,3.875
-0.5376462335846894,-0.4453543018102982,-0.5197126126186202,2.1839991462882606,1.672496689551584,3.542337825976267,-0.009482913375050696,0.8435913647437864,-0.5167118211576471,-0.5478251004628557,-0.47129385380143685,1.7431087409296924,1.1633849169733739,-1.771020559934469,0.47562727422038686,-0.08601653339005882,1.0497926461739315,0.04528427293443793,-0.9291765745441652,1.5451119971340461,1.0,0.0,2000-06-23,2000-07-21,4.2608
-0.35966345807919164,-0.3355711837686164,-0.3318876175394696,5.974289894104896,5.147099651940925,2.570612829618693,0.4706563100436546,1.9161577925365054,-0.5083248367948137,-0.5062331529270768,-0.5042458484676668,3.739930627513933,1.6448052304944412,-1.531514510498594,0.9633179415661576,0.30441830373746837,1.5611693215675653,-0.08078832734736474,-0.9438089871839641,1.4990053221481185,1.0,1.0,2000-06-26,2000-07-10,4.5693
-0.3251747049851929,-0.3391222006337865,-0.33373641211899396,1.2481038035715923,1.0771156788671439,-0.15953472799381593,0.7143319245537438,1.9810381662789172,-0.49793136743878347,-0.4757289646275362,-0.5189592872788993,2.729270999378478,1.5813772487349256,-1.4597433374353173,1.258095324518111,0.6753345093306534,1.710981544311631,0.022797150901987407,-0.9948637498833771,1.4197751271449703,-1.0,-0.0,2000-06-27,2000-07-25,4.5515
-0.3269802386431752,-0.2895273264328418,-0.3002700966794657,1.3495385217834925,1.231842384295875,0.7267076665926404,0.8992576402443772,2.1138569319400977,-0.4894522015295548,-0.4454029078902483,-0.5377175997275355,2.4286428764155947,1.7170408953810044,-1.3043256010307644,1.3888924006881436,0.9716985083350372,1.6218812773935076,-0.1311514861483382,-1.089305411128319,1.3657052153032485,-1.0,0.0,2000-06-28,2000-07-04,4.6465
-0.29429701920715856,-0.26475972981022805,-0.2946923774395442,2.1639466317908536,1.9948861955963815,1.6247580388201468,1.1448221565442869,1.876347389863716,-0.4768709568057511,-0.4023512992376259,-0.5631350139317715,2.0673067861812275,1.9851706355811565,-1.7523735285333846,1.6655555587590418,1.2731027767835859,1.8176407047511391,-0.2052206968746462,-1.0865787020494475,1.5911932674493041,1.0,0.0,2000-06-29,2000-07-27,4.8601
-0.23618331723244398,-0.26475972981022805,-0.29842130209994133,1.302551863049153,1.1973066726697843,-1.8548382814947735,0.9867890646584178,1.6470411722893035,-0.4683917908965227,-0.3830213307761525,-0.5682400713069083,1.4400254689461436,1.1441425313372435,-0.9647734903722607,1.5169468528921692,1.4182679423163322,1.3499906563389847,-0.5898607626144761,-1.0706957865294044,1.6244025603691414,-1.0,-0.0,2000-06-30,2000-07-28,4.6109
