trade_date,FirstTime,return,label
2004-04-27,2004-05-10,-0.06565656565656564,-1.0
2004-04-28,2004-05-10,-0.046391752577319534,-1.0
2004-04-29,2004-06-04,-0.020725388601036343,0.0
2004-04-30,2004-05-12,0.0,0.0
2004-05-10,2004-05-12,-0.010810810810810811,-1.0
2004-05-11,2004-06-08,0.021621621621621623,1.0
2004-05-12,2004-05-17,0.0,0.0
2004-05-13,2004-06-08,-0.0052631578947368585,-1.0
2004-05-14,2004-05-27,0.021505376344086002,1.0
2004-05-17,2004-06-01,0.0382513661202184,1.0
2004-05-18,2004-06-01,0.027027027027026973,1.0
2004-05-19,2004-05-27,0.0,0.0
2004-05-20,2004-06-08,0.0,0.0
2004-05-21,2004-06-01,-0.010752688172043001,-1.0
2004-05-24,2004-05-27,-0.032432432432432434,-1.0
2004-05-25,2004-06-08,-0.02717391304347827,-1.0
2004-05-26,2004-06-08,-0.037634408602150615,-1.0
2004-05-27,2004-06-08,-0.052910052910052796,-1.0
2004-05-28,2004-06-07,-0.042780748663101664,-1.0
2004-06-01,2004-06-07,-0.05789473684210522,-1.0
2004-06-02,2004-06-08,-0.052910052910052796,-1.0
2004-06-03,2004-06-08,-0.032432432432432434,-1.0
2004-06-04,2004-06-09,-0.043243243243243246,-1.0
2004-06-07,2004-06-14,-0.07065217391304357,-1.0
2004-06-08,2004-06-14,-0.04469273743016766,-1.0
2004-06-09,2004-06-14,-0.03389830508474578,-1.0
2004-06-10,2004-07-01,-0.005586592178770999,-1.0
2004-06-11,2004-06-15,0.028571428571428692,1.0
2004-06-14,2004-07-12,0.05263157894736836,0.0
2004-06-15,2004-07-13,0.011235955056179803,0.0
2004-06-16,2004-07-05,0.005586592178770999,1.0
2004-06-17,2004-07-01,0.040000000000000036,1.0
2004-06-18,2004-07-06,0.052023121387283267,1.0
2004-06-21,2004-07-05,0.03409090909090917,1.0
2004-06-22,2004-07-06,0.03409090909090917,1.0
2004-06-23,2004-07-05,0.02824858757062154,1.0
2004-06-24,2004-07-01,0.04571428571428582,1.0
2004-06-25,2004-07-01,0.05780346820809257,1.0
2004-06-28,2004-07-05,0.03488372093023262,1.0
2004-06-29,2004-07-05,0.011363636363636465,1.0
2004-06-30,2004-07-16,0.02285714285714291,1.0
2004-07-01,2004-07-16,0.03333333333333344,1.0
2004-07-02,2004-07-19,0.03333333333333344,1.0
2004-07-05,2004-08-02,0.027472527472527597,0.0
2004-07-06,2004-07-16,0.021857923497267784,1.0
2004-07-07,2004-07-12,0.03314917127071837,1.0
2004-07-08,2004-07-19,0.021857923497267784,1.0
2004-07-09,2004-07-15,0.038461538461538325,1.0
2004-07-12,2004-07-15,0.061797752808988804,1.0
2004-07-13,2004-07-16,0.022346368715083775,1.0
2004-07-14,2004-08-02,0.0,0.0
2004-07-15,2004-07-28,-0.026881720430107503,-1.0
2004-07-16,2004-07-22,-0.03208556149732622,-1.0
2004-07-19,2004-07-28,-0.04761904761904756,-1.0
2004-07-20,2004-07-28,-0.03743315508021394,-1.0
2004-07-21,2004-08-03,-0.03743315508021394,-1.0
2004-07-22,2004-08-03,-0.016393442622950838,-1.0
2004-07-23,2004-08-02,-0.07608695652173925,-1.0
2004-07-26,2004-08-02,-0.08108108108108114,-1.0
2004-07-27,2004-08-03,-0.08108108108108114,-1.0
2004-07-28,2004-08-03,-0.06077348066298349,-1.0
2004-07-29,2004-08-03,-0.0710382513661203,-1.0
2004-07-30,2004-08-03,-0.06593406593406603,-1.0
2004-08-02,2004-08-30,-0.02777777777777779,0.0
2004-08-03,2004-08-31,0.00588235294117645,0.0
2004-08-04,2004-08-18,0.005780346820809301,1.0
2004-08-05,2004-09-02,0.005952380952380931,0.0
2004-08-06,2004-09-03,0.0,0.0
2004-08-09,2004-09-06,-0.011695906432748537,0.0
2004-08-10,2004-09-07,-0.017341040462427793,0.0
2004-08-11,2004-09-08,-0.023121387283236983,0.0
2004-08-12,2004-09-06,-0.023391812865497075,-1.0
2004-08-13,2004-09-10,-0.04022988505747127,0.0
2004-08-16,2004-09-06,-0.034682080924855474,-1.0
2004-08-17,2004-09-01,-0.034682080924855474,-1.0
2004-08-18,2004-09-06,-0.034285714285714364,-1.0
2004-08-19,2004-09-01,-0.028735632183908066,-1.0
2004-08-20,2004-09-13,-0.04571428571428571,-1.0
2004-08-23,2004-09-13,-0.04678362573099415,-1.0
2004-08-24,2004-09-13,-0.05232558139534893,-1.0
2004-08-25,2004-09-13,-0.04678362573099415,-1.0
2004-08-26,2004-09-13,-0.04678362573099415,-1.0
2004-08-27,2004-09-13,-0.04117647058823537,-1.0
2004-08-30,2004-09-01,-0.04678362573099415,-1.0
2004-08-31,2004-09-13,-0.06321839080459779,-1.0
2004-09-01,2004-09-13,-0.03550295857988173,-1.0
2004-09-02,2004-09-13,-0.04117647058823537,-1.0
2004-09-03,2004-09-15,-0.03550295857988173,-1.0
2004-09-06,2004-09-13,-0.02395209580838331,-1.0
2004-09-07,2004-09-13,-0.00591715976331364,-1.0
2004-09-08,2004-09-15,0.02366863905325456,1.0
2004-09-09,2004-09-15,0.03592814371257491,1.0
2004-09-10,2004-09-14,0.03592814371257491,1.0
2004-09-13,2004-09-16,0.07361963190184051,1.0
2004-09-14,2004-09-17,0.0714285714285714,1.0
2004-09-15,2004-09-20,0.07514450867052025,1.0
2004-09-16,2004-09-27,0.011428571428571344,1.0
2004-09-17,2004-09-22,-0.03888888888888897,-1.0
2004-09-20,2004-09-27,-0.06989247311827962,-1.0
2004-09-21,2004-09-30,-0.05464480874316946,-1.0
2004-09-22,2004-09-27,-0.03389830508474578,-1.0
2004-09-23,2004-09-29,-0.07650273224043724,-1.0
2004-09-24,2004-10-14,-0.07821229050279332,-1.0
2004-09-27,2004-10-12,-0.052023121387283267,-1.0
2004-09-28,2004-10-18,-0.08045977011494243,-1.0
2004-09-29,2004-10-18,-0.0643274853801169,-1.0
2004-09-30,2004-10-18,-0.053254437869822424,-1.0
2004-10-08,2004-10-18,-0.05882352941176461,-1.0
2004-10-11,2004-10-20,-0.07692307692307687,-1.0
2004-10-12,2004-10-20,-0.05454545454545445,-1.0
2004-10-13,2004-10-20,-0.06024096385542166,-1.0
2004-10-14,2004-10-20,-0.04878048780487798,-1.0
2004-10-15,2004-10-21,-0.11585365853658536,-1.0
2004-10-18,2004-10-21,-0.09375000000000011,-1.0
2004-10-19,2004-10-21,-0.09375000000000011,-1.0
2004-10-20,2004-11-10,-0.03846153846153855,-1.0
2004-10-21,2004-11-10,0.05517241379310356,1.0
2004-10-22,2004-10-28,0.047945205479452024,1.0
2004-10-25,2004-11-10,0.06993006993007,1.0
2004-10-26,2004-11-23,0.047945205479452024,0.0
2004-10-27,2004-11-24,0.03378378378378377,0.0
2004-10-28,2004-11-25,0.020000000000000018,0.0
2004-10-29,2004-11-10,0.013513513513513598,1.0
2004-11-01,2004-11-29,0.020547945205479534,0.0
2004-11-02,2004-11-30,-0.006756756756756799,0.0
2004-11-03,2004-11-10,-0.01342281879194629,-1.0
2004-11-04,2004-12-02,-0.006802721088435382,0.0
2004-11-05,2004-12-03,-0.013513513513513487,0.0
2004-11-08,2004-11-10,-0.013513513513513487,-1.0
2004-11-09,2004-11-29,-0.006802721088435382,-1.0
2004-11-10,2004-11-30,-0.05882352941176472,-1.0
2004-11-11,2004-11-30,-0.04635761589403975,-1.0
2004-11-12,2004-11-30,-0.052631578947368474,-1.0
2004-11-15,2004-11-29,-0.04635761589403975,-1.0
2004-11-16,2004-11-30,-0.052631578947368474,-1.0
2004-11-17,2004-11-30,-0.040000000000000036,-1.0
2004-11-18,2004-11-29,-0.040000000000000036,-1.0
2004-11-19,2004-11-25,-0.052631578947368474,-1.0
2004-11-22,2004-11-30,-0.05882352941176472,-1.0
2004-11-23,2004-11-30,-0.040000000000000036,-1.0
2004-11-24,2004-12-20,-0.006711409395973145,-1.0
2004-11-25,2004-12-14,0.006802721088435382,1.0
2004-11-26,2004-12-20,0.0,0.0
2004-11-29,2004-12-09,0.013698630136986356,1.0
2004-11-30,2004-12-09,0.0277777777777779,1.0
2004-12-01,2004-12-09,-0.00694444444444442,-1.0
2004-12-02,2004-12-09,-0.00694444444444442,-1.0
2004-12-03,2004-12-09,-0.02083333333333337,-1.0
2004-12-06,2004-12-20,-0.02083333333333337,-1.0
2004-12-07,2004-12-20,-0.02758620689655178,-1.0
2004-12-08,2004-12-14,-0.03424657534246578,-1.0
2004-12-09,2004-12-20,-0.04729729729729737,-1.0
2004-12-10,2004-12-20,-0.03424657534246578,-1.0
2004-12-13,2004-12-21,-0.04137931034482767,-1.0
2004-12-14,2004-12-21,-0.027972027972028024,-1.0
2004-12-15,2004-12-21,-0.027972027972028024,-1.0
2004-12-16,2004-12-21,-0.03472222222222221,-1.0
2004-12-17,2005-01-04,-0.006993006993006978,-1.0
2004-12-20,2004-12-23,-0.028368794326240954,-1.0
2004-12-21,2005-01-04,-0.014388489208632893,-1.0
2004-12-22,2005-01-04,-0.028368794326240954,-1.0
2004-12-23,2005-01-04,-0.035211267605633645,-1.0
2004-12-24,2005-01-05,-0.04929577464788726,-1.0
2004-12-27,2005-01-05,-0.03571428571428559,-1.0
2004-12-28,2005-01-05,-0.03571428571428559,-1.0
2004-12-29,2005-01-05,-0.028776978417266008,-1.0
2004-12-30,2005-01-05,-0.028776978417266008,-1.0
2004-12-31,2005-01-06,-0.04316546762589912,-1.0
2005-01-04,2005-01-10,0.007299270072992581,1.0
2005-01-05,2005-01-10,0.022222222222222143,1.0
2005-01-06,2005-01-10,0.037593984962405846,1.0
2005-01-07,2005-01-21,0.015037593984962516,1.0
2005-01-10,2005-01-17,-0.021739130434782483,-1.0
2005-01-11,2005-01-20,-0.042857142857142705,-1.0
2005-01-12,2005-01-17,-0.03597122302158262,-1.0
2005-01-13,2005-01-20,0.05755395683453246,1.0
2005-01-14,2005-01-21,0.0652173913043479,1.0
2005-01-17,2005-01-21,0.0888888888888888,1.0
2005-01-18,2005-01-21,0.07299270072992692,1.0
2005-01-19,2005-01-21,0.0888888888888888,1.0
2005-01-20,2005-02-04,0.17164179104477606,1.0
2005-01-21,2005-03-01,0.06802721088435382,0.0
2005-01-24,2005-02-04,0.06578947368421062,1.0
2005-01-25,2005-02-04,0.08724832214765099,1.0
2005-01-26,2005-02-02,0.09459459459459474,1.0
2005-01-27,2005-02-04,0.11724137931034484,1.0
2005-01-28,2005-02-02,0.09459459459459474,1.0
2005-01-31,2005-02-04,0.03401360544217691,1.0
2005-02-01,2005-03-10,0.020134228187919545,0.0
2005-02-02,2005-03-11,-0.031847133757961776,0.0
2005-02-03,2005-03-01,-0.006535947712418277,-1.0
2005-02-04,2005-03-02,-0.06790123456790131,-1.0
2005-02-16,2005-03-10,-0.05625000000000002,-1.0
2005-02-17,2005-03-15,-0.05732484076433131,-1.0
2005-02-18,2005-03-01,-0.04516129032258065,-1.0
2005-02-21,2005-03-01,-0.08074534161490687,-1.0
2005-02-22,2005-03-10,-0.0864197530864198,-1.0
2005-02-23,2005-03-10,-0.06329113924050633,-1.0
2005-02-24,2005-03-02,-0.05732484076433131,-1.0
2005-02-25,2005-03-15,-0.10062893081761015,-1.0
2005-02-28,2005-03-15,-0.07142857142857151,-1.0
2005-03-01,2005-03-15,-0.05921052631578949,-1.0
2005-03-02,2005-03-15,-0.052980132450331174,-1.0
2005-03-03,2005-03-15,-0.07142857142857151,-1.0
2005-03-04,2005-03-15,-0.06535947712418311,-1.0
2005-03-07,2005-03-10,-0.05921052631578949,-1.0
2005-03-08,2005-03-15,-0.07741935483870976,-1.0
2005-03-09,2005-03-22,-0.09933774834437081,-1.0
2005-03-10,2005-03-22,-0.08108108108108103,-1.0
2005-03-11,2005-03-22,-0.08108108108108103,-1.0
2005-03-14,2005-03-22,-0.07482993197278909,-1.0
2005-03-15,2005-03-22,-0.04895104895104885,-1.0
2005-03-16,2005-03-30,-0.04895104895104885,-1.0
2005-03-17,2005-03-22,-0.042253521126760396,-1.0
2005-03-18,2005-03-22,-0.0629370629370628,-1.0
2005-03-21,2005-04-01,0.0,0.0
2005-03-22,2005-04-01,0.0588235294117645,1.0
2005-03-23,2005-04-01,0.04347826086956519,1.0
2005-03-24,2005-04-01,0.04347826086956519,1.0
2005-03-25,2005-04-01,0.05109489051094873,1.0
2005-03-28,2005-04-01,0.05109489051094873,1.0
2005-03-29,2005-04-01,0.04347826086956519,1.0
2005-03-30,2005-04-01,0.07462686567164178,1.0
2005-03-31,2005-04-28,0.0652173913043479,1.0
2005-04-01,2005-04-07,0.02083333333333326,1.0
2005-04-04,2005-04-07,0.021582733812949728,1.0
2005-04-05,2005-05-11,0.014285714285714235,0.0
2005-04-06,2005-04-20,-0.006993006993006978,-1.0
2005-04-07,2005-04-18,-0.061224489795918435,-1.0
2005-04-08,2005-04-18,-0.08000000000000007,-1.0
2005-04-11,2005-04-20,-0.07382550335570481,-1.0
2005-04-12,2005-04-18,-0.061224489795918435,-1.0
2005-04-13,2005-04-20,-0.07382550335570481,-1.0
2005-04-14,2005-04-20,-0.06164383561643827,-1.0
2005-04-15,2005-05-23,-0.02758620689655178,0.0
2005-04-18,2005-04-20,0.007042253521126751,1.0
2005-04-19,2005-05-25,-0.00694444444444442,0.0
2005-04-20,2005-05-26,0.0,0.0
2005-04-21,2005-05-27,0.0,0.0
2005-04-22,2005-05-30,-0.007194244604316502,0.0
2005-04-25,2005-05-31,-0.014388489208632893,0.0
2005-04-26,2005-05-19,-0.02857142857142847,-1.0
2005-04-28,2005-06-01,-0.007299270072992692,-1.0
2005-04-29,2005-05-19,-0.02857142857142847,-1.0
2005-05-09,2005-06-01,0.007299270072992581,1.0
2005-05-10,2005-06-01,-0.02857142857142847,-1.0
2005-05-11,2005-06-02,-0.049645390070921835,-1.0
2005-05-12,2005-06-02,-0.02898550724637672,-1.0
2005-05-13,2005-06-02,-0.03597122302158262,-1.0
2005-05-16,2005-05-27,-0.03597122302158262,-1.0
2005-05-17,2005-06-01,-0.049645390070921835,-1.0
2005-05-18,2005-05-23,-0.06428571428571417,-1.0
2005-05-19,2005-05-27,-0.08391608391608385,-1.0
2005-05-20,2005-06-02,-0.07092198581560272,-1.0
2005-05-23,2005-06-01,-0.05072463768115931,-1.0
2005-05-24,2005-06-02,-0.05755395683453224,-1.0
2005-05-25,2005-06-02,-0.05072463768115931,-1.0
2005-05-26,2005-06-02,-0.04379562043795626,-1.0
2005-05-27,2005-06-02,-0.03676470588235292,-1.0
2005-05-30,2005-06-02,-0.05072463768115931,-1.0
2005-05-31,2005-06-08,-0.007352941176470562,-1.0
2005-06-01,2005-06-06,0.08955223880596996,1.0
2005-06-02,2005-06-08,0.11450381679389299,1.0
2005-06-03,2005-06-08,0.08955223880596996,1.0
2005-06-06,2005-06-08,0.08148148148148149,1.0
2005-06-07,2005-06-22,0.11851851851851847,1.0
2005-06-08,2005-06-20,0.03424657534246589,1.0
2005-06-09,2005-06-21,0.0625,1.0
2005-06-10,2005-06-20,0.05517241379310356,1.0
2005-06-13,2005-06-17,0.06944444444444442,1.0
2005-06-14,2005-06-17,0.09090909090909105,1.0
2005-06-15,2005-07-12,0.04929577464788748,1.0
2005-06-16,2005-07-12,0.006756756756756799,1.0
2005-06-17,2005-07-08,-0.013245033112582738,-1.0
2005-06-20,2005-07-08,-0.045751633986928164,-1.0
2005-06-21,2005-07-01,-0.051948051948051965,-1.0
2005-06-22,2005-07-08,-0.06410256410256421,-1.0
2005-06-23,2005-07-08,-0.051948051948051965,-1.0
2005-06-24,2005-07-01,-0.051948051948051965,-1.0
2005-06-27,2005-07-08,0.032258064516129004,1.0
2005-06-29,2005-07-01,0.045751633986928164,1.0
2005-06-30,2005-07-12,0.032258064516129004,1.0
2005-07-01,2005-07-12,0.0738255033557047,1.0
2005-07-04,2005-07-12,0.0596026490066226,1.0
2005-07-05,2005-07-12,0.06666666666666665,1.0
2005-07-06,2005-07-12,0.06666666666666665,1.0
2005-07-07,2005-07-12,0.0738255033557047,1.0
2005-07-08,2005-07-12,0.09589041095890427,1.0
2005-07-11,2005-08-05,0.1351351351351351,1.0
2005-07-12,2005-07-25,0.04999999999999982,1.0
2005-07-13,2005-07-25,0.07006369426751591,1.0
2005-07-14,2005-07-25,0.07643312101910826,1.0
2005-07-15,2005-08-05,0.06962025316455689,1.0
2005-07-18,2005-08-05,0.06874999999999987,1.0
2005-07-19,2005-07-29,0.06211180124223592,1.0
2005-07-20,2005-07-29,0.06874999999999987,1.0
2005-07-21,2005-08-10,0.06832298136645965,1.0
2005-07-22,2005-08-11,0.054216867469879526,1.0
2005-07-25,2005-08-11,0.04166666666666674,1.0
2005-07-26,2005-08-11,0.04166666666666674,1.0
2005-07-27,2005-08-11,0.04166666666666674,1.0
2005-07-28,2005-08-11,0.059523809523809534,1.0
2005-07-29,2005-08-08,0.053254437869822535,1.0
2005-08-01,2005-08-10,0.07878787878787885,1.0
2005-08-02,2005-08-10,0.07228915662650603,1.0
2005-08-03,2005-08-10,0.06586826347305386,1.0
2005-08-04,2005-09-01,0.03614457831325302,0.0
2005-08-05,2005-09-02,-0.023391812865497075,0.0
2005-08-08,2005-08-18,-0.029069767441860517,-1.0
2005-08-09,2005-08-18,-0.029069767441860517,-1.0
2005-08-10,2005-08-12,-0.04571428571428571,-1.0
2005-08-11,2005-09-08,-0.016853932584269704,0.0
2005-08-12,2005-08-18,0.01744186046511631,1.0
2005-08-15,2005-09-12,0.0,0.0
2005-08-16,2005-08-18,0.01744186046511631,1.0
2005-08-17,2005-09-01,-0.017341040462427793,-1.0
2005-08-18,2005-09-14,0.017964071856287456,1.0
2005-08-19,2005-09-14,0.01764705882352935,1.0
2005-08-22,2005-09-01,0.02941176470588247,1.0
2005-08-23,2005-09-15,0.06547619047619047,1.0
2005-08-24,2005-09-15,0.04069767441860472,1.0
2005-08-25,2005-09-14,0.034682080924855585,1.0
2005-08-26,2005-09-14,0.04069767441860472,1.0
2005-08-29,2005-09-14,0.04678362573099415,1.0
2005-08-30,2005-09-14,0.04678362573099415,1.0
2005-08-31,2005-09-06,0.04069767441860472,1.0
2005-09-01,2005-09-06,0.02285714285714291,1.0
2005-09-02,2005-09-14,0.02285714285714291,1.0
2005-09-05,2005-09-14,0.034682080924855585,1.0
2005-09-06,2005-09-14,0.05294117647058827,1.0
2005-09-07,2005-09-14,0.05263157894736836,1.0
2005-09-08,2005-09-14,0.040462427745664886,1.0
2005-09-09,2005-09-22,0.04651162790697683,1.0
2005-09-12,2005-09-15,-0.017142857142857126,-1.0
2005-09-13,2005-09-21,-0.017142857142857126,-1.0
2005-09-14,2005-09-21,-0.03910614525139666,-1.0
2005-09-15,2005-09-21,-0.04444444444444451,-1.0
2005-09-16,2005-09-21,-0.04444444444444451,-1.0
2005-09-19,2005-09-21,-0.06145251396648055,-1.0
2005-09-20,2005-09-23,-0.062146892655367325,-1.0
2005-09-21,2005-10-20,-0.023255813953488413,-1.0
2005-09-22,2005-10-11,0.023809523809523725,1.0
2005-09-23,2005-10-11,0.03614457831325302,1.0
2005-09-26,2005-09-30,0.03614457831325302,1.0
2005-09-27,2005-10-11,0.024539877300613577,1.0
2005-09-29,2005-10-20,0.006024096385542244,1.0
2005-09-30,2005-10-20,-0.005952380952380931,-1.0
2005-10-10,2005-10-14,0.0,0.0
2005-10-11,2005-10-14,0.03488372093023262,1.0
2005-10-12,2005-10-14,0.03488372093023262,1.0
2005-10-13,2005-10-20,0.03488372093023262,1.0
2005-10-14,2005-10-20,0.06586826347305386,1.0
2005-10-17,2005-10-19,0.059523809523809534,1.0
2005-10-18,2005-10-20,0.07878787878787885,1.0
2005-10-19,2005-10-26,-0.00588235294117645,-1.0
2005-10-20,2005-10-26,-0.050561797752809,-1.0
2005-10-21,2005-10-26,-0.04519774011299438,-1.0
2005-10-24,2005-10-27,-0.05084745762711873,-1.0
2005-10-25,2005-11-22,-0.05142857142857149,0.0
2005-10-26,2005-11-18,-0.017751479289940808,-1.0
2005-10-27,2005-11-18,-0.017857142857142905,-1.0
2005-10-28,2005-11-07,0.04166666666666674,1.0
2005-10-31,2005-11-03,0.011560693641618602,1.0
2005-11-01,2005-11-03,0.005747126436781658,1.0
2005-11-02,2005-11-18,0.011560693641618602,1.0
2005-11-03,2005-11-18,0.054216867469879526,1.0
2005-11-04,2005-11-18,0.04166666666666674,1.0
2005-11-07,2005-11-18,0.06060606060606055,1.0
2005-11-08,2005-11-24,0.04166666666666674,1.0
2005-11-09,2005-11-18,0.02941176470588247,1.0
2005-11-10,2005-11-24,0.04166666666666674,1.0
2005-11-11,2005-11-18,0.035502958579881616,1.0
2005-11-14,2005-11-18,0.036363636363636376,1.0
2005-11-15,2005-11-18,0.07272727272727275,1.0
2005-11-16,2005-11-18,0.05988023952095811,1.0
2005-11-17,2005-12-09,0.07185628742514982,1.0
2005-11-18,2005-12-09,0.05142857142857138,1.0
2005-11-21,2005-11-30,0.05142857142857138,1.0
2005-11-22,2005-12-09,0.07602339181286566,1.0
2005-11-23,2005-12-12,0.05747126436781613,1.0
2005-11-24,2005-12-12,0.039548022598870025,1.0
2005-11-25,2005-12-09,0.039548022598870025,1.0
2005-11-28,2005-12-09,0.045454545454545414,1.0
2005-11-29,2005-12-14,0.05142857142857138,1.0
2005-11-30,2005-12-09,0.033519553072625774,1.0
2005-12-01,2005-12-12,0.05113636363636376,1.0
2005-12-02,2005-12-09,0.0393258426966292,1.0
2005-12-05,2005-12-14,0.06779661016949157,1.0
2005-12-06,2005-12-14,0.04999999999999982,1.0
2005-12-07,2005-12-09,0.04999999999999982,1.0
2005-12-08,2005-12-20,0.0898876404494382,1.0
2005-12-09,2005-12-20,0.05434782608695654,1.0
2005-12-12,2005-12-20,0.048648648648648596,1.0
2005-12-13,2005-12-22,0.06486486486486487,1.0
2005-12-14,2005-12-22,0.042328042328042326,1.0
2005-12-15,2005-12-22,0.042328042328042326,1.0
2005-12-16,2005-12-22,0.042328042328042326,1.0
2005-12-19,2006-01-04,0.1063829787234043,1.0
2005-12-20,2006-01-04,0.07216494845360821,1.0
2005-12-21,2006-01-04,0.07216494845360821,1.0
2005-12-22,2006-01-04,0.055837563451776706,1.0
2005-12-23,2006-01-04,0.055837563451776706,1.0
2005-12-26,2006-01-04,0.040000000000000036,1.0
2005-12-27,2006-01-04,0.061224489795918435,1.0
2005-12-28,2006-01-04,0.061224489795918435,1.0
2005-12-29,2006-01-04,0.055837563451776706,1.0
2005-12-30,2006-01-18,0.06565656565656552,1.0
2006-01-04,2006-01-16,0.014423076923076872,1.0
2006-01-05,2006-01-13,-0.033175355450236865,-1.0
2006-01-06,2006-01-16,-0.05990783410138245,-1.0
2006-01-09,2006-01-16,-0.051162790697674376,-1.0
2006-01-10,2006-01-16,-0.051162790697674376,-1.0
2006-01-11,2006-01-13,-0.05555555555555558,-1.0
2006-01-12,2006-01-16,0.023041474654378113,1.0
2006-01-13,2006-01-18,0.05213270142180115,1.0
2006-01-16,2006-01-18,0.08823529411764719,1.0
2006-01-17,2006-02-20,0.11961722488038284,1.0
2006-01-18,2006-02-21,0.009009009009008917,1.0
2006-01-19,2006-02-21,0.039823008849557695,1.0
2006-01-20,2006-02-20,0.04444444444444451,1.0
2006-01-23,2006-02-06,0.06278026905829592,1.0
2006-01-24,2006-02-21,0.06756756756756754,1.0
2006-01-25,2006-02-09,0.03947368421052655,1.0
2006-02-06,2006-02-21,0.012820512820512997,1.0
2006-02-07,2006-02-23,0.05701754385964919,1.0
2006-02-08,2006-02-20,0.04782608695652191,1.0
2006-02-09,2006-02-17,0.0758928571428572,1.0
2006-02-10,2006-02-17,0.0758928571428572,1.0
2006-02-13,2006-02-20,0.0758928571428572,1.0
2006-02-14,2006-02-21,0.07522123893805333,1.0
2006-02-16,2006-02-24,0.0786026200873362,1.0
2006-02-17,2006-03-09,-0.051063829787234116,-1.0
2006-02-20,2006-03-09,-0.05907172995780596,-1.0
2006-02-21,2006-03-09,-0.07468879668049799,-1.0
2006-02-22,2006-03-09,-0.0708333333333333,-1.0
2006-02-23,2006-03-09,-0.08230452674897126,-1.0
2006-02-24,2006-05-12,0.08906882591093113,1.0
2006-03-09,2006-05-12,0.20627802690582953,1.0
2006-03-10,2006-05-12,0.22272727272727266,1.0
2006-03-13,2006-05-12,0.20627802690582953,1.0
2006-03-14,2006-05-12,0.24537037037037024,1.0
2006-03-15,2006-05-12,0.23394495412844019,1.0
2006-03-16,2006-05-12,0.22272727272727266,1.0
2006-03-17,2006-05-12,0.23394495412844019,1.0
2006-03-20,2006-06-07,0.19545454545454533,1.0
2006-05-12,2006-06-07,0.014869888475836479,1.0
2006-05-15,2006-06-07,-0.09022556390977454,-1.0
2006-05-16,2006-06-07,-0.08333333333333337,-1.0
2006-05-17,2006-06-07,-0.09363295880149813,-1.0
2006-05-18,2006-06-07,-0.07633587786259544,-1.0
2006-05-19,2006-05-26,-0.09022556390977454,-1.0
2006-05-22,2006-05-24,-0.06923076923076932,-1.0
2006-05-23,2006-06-07,-0.03585657370517925,-1.0
2006-05-24,2006-06-07,-0.07984790874524716,-1.0
2006-05-25,2006-06-07,-0.09022556390977454,-1.0
2006-05-26,2006-06-07,-0.1135531135531136,-1.0
2006-05-29,2006-06-07,-0.1135531135531136,-1.0
2006-05-31,2006-06-07,-0.09022556390977454,-1.0
2006-06-01,2006-06-07,-0.1070110701107011,-1.0
2006-06-02,2006-06-07,-0.09363295880149813,-1.0
2006-06-05,2006-06-07,-0.08679245283018866,-1.0
2006-06-06,2006-06-22,-0.04980842911877392,-1.0
2006-06-07,2006-06-20,0.024793388429751984,1.0
2006-06-08,2006-06-16,0.058577405857740406,1.0
2006-06-09,2006-06-22,0.08119658119658113,1.0
2006-06-12,2006-06-20,0.05785123966942152,1.0
2006-06-13,2006-06-16,0.08016877637130793,1.0
2006-06-14,2006-06-26,0.1244635193133048,1.0
2006-06-16,2006-06-23,0.0766129032258065,1.0
2006-06-19,2006-07-03,0.08536585365853666,1.0
2006-06-20,2006-06-26,0.0869565217391306,1.0
2006-06-21,2006-07-03,0.09561752988047822,1.0
2006-06-22,2006-07-19,0.07421875,1.0
2006-06-23,2006-07-13,-0.01526717557251911,-1.0
2006-06-26,2006-07-13,-0.0449438202247191,-1.0
2006-06-27,2006-07-03,-0.05343511450381688,-1.0
2006-06-28,2006-07-13,-0.04615384615384621,-1.0
2006-06-29,2006-07-13,-0.06060606060606066,-1.0
2006-06-30,2006-07-05,-0.06060606060606066,-1.0
2006-07-03,2006-07-07,-0.10545454545454547,-1.0
2006-07-04,2006-07-28,-0.08888888888888902,-1.0
2006-07-05,2006-07-27,-0.04651162790697683,-1.0
2006-07-06,2006-07-31,-0.05769230769230771,-1.0
2006-07-07,2006-07-28,-0.050980392156862675,-1.0
2006-07-10,2006-07-19,-0.06201550387596899,-1.0
2006-07-11,2006-07-19,-0.09615384615384615,-1.0
2006-07-12,2006-08-01,-0.09266409266409259,-1.0
2006-07-13,2006-07-31,-0.05241935483870963,-1.0
2006-07-14,2006-07-31,-0.05999999999999994,-1.0
2006-07-17,2006-07-31,-0.05999999999999994,-1.0
2006-07-18,2006-08-01,-0.05999999999999994,-1.0
2006-07-19,2006-07-31,-0.04471544715447151,-1.0
2006-07-20,2006-07-31,-0.04858299595141702,-1.0
2006-07-21,2006-07-31,-0.06374501992031856,-1.0
2006-07-24,2006-07-31,-0.06746031746031744,-1.0
2006-07-25,2006-07-31,-0.05645161290322587,-1.0
2006-07-26,2006-07-31,-0.05645161290322587,-1.0
2006-07-27,2006-08-02,-0.053061224489796,-1.0
2006-07-28,2006-08-08,0.004132231404958775,1.0
2006-07-31,2006-08-08,0.03404255319148941,1.0
2006-08-01,2006-08-08,0.03846153846153855,1.0
2006-08-02,2006-08-10,0.06034482758620685,1.0
